Data;Device ID;Link Quality Indicator;Operator;Sequence number;Timestamp;;Mensajes perdidos;Mensajes perdidos por dia;Mensajes enviados por dia
3333634390ae8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2833;31-12-2019 6:08;1;0;;
66e6634342078340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2832;31-12-2019 5:56;1;0;;
9a1964435bf78240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2831;31-12-2019 5:44;1;0;;
9a196443cee78240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2830;31-12-2019 5:32;1;0;;
66e66443144c8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2829;31-12-2019 5:20;1;0;;
333363431e618340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2828;31-12-2019 5:11;1;0;;
00000000aa5b8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2827;31-12-2019 5:08;1;0;;
000000009e568240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2826;31-12-2019 4:56;1;0;;
0000000088918240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2825;31-12-2019 4:54;1;0;;
66e66343aea58240000000;004D54B4;Limit;SIGFOX_Chile_Mintek;2824;31-12-2019 4:44;1;0;;
333364431fc48240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2823;31-12-2019 4:32;1;0;;
66e6634300ba8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2822;31-12-2019 4:20;1;0;;
cd4c64436cb98240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2821;31-12-2019 4:08;1;0;;
33b36343d2ea8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2820;31-12-2019 3:56;1;0;;
9a196343ecf68240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2819;31-12-2019 3:44;1;0;;
66e662435bf68240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2818;31-12-2019 3:31;1;0;;
66666243c8628340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2816;31-12-2019 3:11;2;1;;
00000000722c8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2815;31-12-2019 3:07;1;0;;
0000000054408240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2814;31-12-2019 2:55;1;0;;
00000000e0548240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2813;31-12-2019 2:53;1;0;;
cd4c61435d718240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2812;31-12-2019 2:43;1;0;;
cd4c6243c38b8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2811;31-12-2019 2:31;1;0;;
008061437a838240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2810;31-12-2019 2:19;1;0;;
00006143687b8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2809;31-12-2019 2:07;1;0;;
9a1964434c678240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2808;31-12-2019 1:55;1;0;;
0000634353a98240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2807;31-12-2019 1:43;1;0;;
00006343a7928240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2806;31-12-2019 1:31;1;0;;
66e66243f6e38240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2805;31-12-2019 1:19;1;0;;
9a196243d4df8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2804;31-12-2019 1:07;1;0;;
9a1960432cc68240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2803;31-12-2019 0:55;1;0;;
cd4c5d4378d78240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2802;31-12-2019 0:43;1;0;;
9a1961431efd8240000000;004D54B4;Average;SIGFOX_Chile_Mintek;2801;31-12-2019 0:31;1;0;;
00805f439f338340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2800;31-12-2019 0:19;1;0;;
9a995e43ec5d8340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2799;31-12-2019 0:13;1;0;;
0000000002eb8240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2798;31-12-2019 0:07;1;0;;
000000009ef48240020200;004D54B4;Average;SIGFOX_Chile_Mintek;2797;30-12-2019 23:55;1;0;0;3
0000000028008340020200;004D54B4;Average;SIGFOX_Chile_Mintek;2796;30-12-2019 23:52;1;0;;
cdcc5f4374388340000000;004D54B4;Average;SIGFOX_Chile_Mintek;2795;30-12-2019 23:43;1;0;;
